year,month,code,description,description,price
2018,05,USD,DÒLAR USA,1.2327
2018,05,CAD,DÒLAR CANADENC,1.5405
2018,05,JPY,IEN,131.3769
2018,05,HKD,DÒLAR HONG KONG,9.5897
2018,06,GBP,LLIURA ESTERLINA,0.8736
2018,06,DKK,CORONA DANESA,7.3546
2018,06,NOK,CORONA NORUEGA,9.3733
2018,06,SEK,CORONA SUECA,10.1066
2018,06,CHF,FRANC SUÍS,1.1649
2018,06,USD,DÒLAR USA,1.1735
2018,06,CAD,DÒLAR CANADENC,1.4983
2018,06,JPY,IEN,129.6211
2018,06,HKD,DÒLAR HONG KONG,9.1295
2018,07,GBP,LLIURA ESTERLINA,0.8766
2018,07,DKK,CORONA DANESA,7.3604
2018,07,NOK,CORONA NORUEGA,9.3657
2018,07,SEK,CORONA SUECA,10.1773
2018,07,CHF,FRANC SUÍS,1.1481
2018,07,USD,DÒLAR USA,1.1546
2018,07,CAD,DÒLAR CANADENC,1.4983
2018,07,JPY,IEN,126.6034
2018,07,HKD,DÒLAR HONG KONG,8.9833
2018,08,GBP,LLIURA ESTERLINA,0.8859
2018,08,DKK,CORONA DANESA,7.3592
2018,08,NOK,CORONA NORUEGA,9.3841
2018,08,SEK,CORONA SUEQUES,10.1759
2018,08,CHF,FRANC SUÍS,1.1619
2018,08,USD,DÒLAR USA,1.1618
2018,08,CAD,DÒLAR CANADENC,1.527
2018,08,JPY,IEN,130.6078
2018,08,HKD,DÒLAR HONG KONG,9.037
2018,09,GBP,LLIURA ESTERLINA,0.8754
2018,09,DKK,CORONA DANESA,7.1972
2018,09,NOK,CORONA NORUEGA,9.3797
2018,09,SEK,CORONA SUEQUES,10.1513
2018,09,CHF,FRANC SUÍS,1.1125
2018,09,USD,DÒLAR USA,1.1299
2018,09,CAD,DÒLAR CANADENC,1.4595
2018,09,JPY,IEN,123.355
2018,09,HKD,DÒLAR HONG KONG,8.6741
2018,10,GBP,LLIURA ESTERLINA,0.8842
2018,10,DKK,CORONA DANESA,7.3665
2018,10,NOK,CORONA NORUEGA,9.3976
2018,10,SEK,CORONA SUEQUES,10.2628
2018,10,CHF,FRANC SUÍS,1.1213
2018,10,USD,DÒLAR USA,1.1627
2018,10,CAD,DÒLAR CANADENC,1.503
2018,10,JPY,IEN,130.1124
2018,10,HKD,DÒLAR HONG KONG,9.0373
2018,11,GBP,LLIURA ESTERLINA,0.8802
2018,11,DKK,CORONA DANESA,7.367
2018,11,NOK,CORONA NORUEGA,9.3853
2018,11,SEK,CORONA SUEQUES,10.2219
2018,11,CHF,FRANC SUÍS,1.137
2018,11,USD,DÒLAR USA,1.1431
2018,11,CAD,DÒLAR CANADENC,1.4891
2018,11,JPY,IEN,127.9953
2018,11,HKD,DÒLAR HONG KONG,8.8794
2018,12,GBP,LLIURA ESTERLINA,0.8861
2018,12,DKK,CORONA DANESA,7.3687
2018,12,NOK,CORONA NORUEGA,9.6398
2018,12,SEK,CORONA SUEQUES,10.2049
2018,12,CHF,FRANC SUÍS,1.1269
2018,12,USD,DÒLAR USA,1.133
2018,12,CAD,DÒLAR CANADENC,1.502
2018,12,JPY,IEN,127.2295
2018,12,HKD,DÒLAR HONG KONG,8.7927
2017,01,GBP,LLIURA ESTERLINA,0.8371
2017,01,DKK,CORONA DANESA,7.3411
2017,01,NOK,CORONA NORUEGA,8.9231
2017,01,SEK,CORONA SUECA,9.5894
2017,01,CHF,FRANC SUÍS,1.0649
2017,01,USD,DÒLAR USA,1.0352
2017,01,CAD,DÒLAR CANADENC,1.3777
2017,01,JPY,IEN,121.5233
2017,01,HKD,DÒLAR HONG KONG,7.968
2017,02,GBP,LLIURA ESTERLINA,0.8541
2017,02,DKK,CORONA DANESA,7.3427
2017,02,NOK,CORONA NORUEGA,8.8489
2017,02,SEK,CORONA SUECA,9.3756
2017,02,CHF,FRANC SUÍS,1.0701
2017,02,USD,DÒLAR USA,1.0693
2017,02,CAD,DÒLAR CANADENC,1.4018
2017,02,JPY,IEN,121.2203
2017,02,HKD,DÒLAR HONG KONG,8.2213
2017,03,GBP,LLIURA ESTERLINA,0.8453
2017,03,DKK,CORONA DANESA,7.3423
2017,03,NOK,CORONA NORUEGA,8.771
2017,03,SEK,CORONA SUECA,9.3306
2017,03,CHF,FRANC SUÍS,1.0609
2017,03,USD,DÒLAR USA,1.0539
2017,03,CAD,DÒLAR CANADENC,1.3737
